"lat","long","mag","place","url"
36.9934,142.5887,4.6,"151km E of Iwaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxm5"
25.2897,127.0995,4.4,"108km SSW of Itoman, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxn2"
37.4889,72.0881,4.1,"34km NE of Roshtqal'a, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxnr"
40.1915,143.095,4.2,"115km ENE of Miyako, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxp1"
39.6988,142.1498,4.5,"18km ENE of Miyako, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxqa"
-2.9477,136.459,4.7,"107km N of Enarotali, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxqg"
35.4968,140.5976,4.6,"20km SE of Naruto, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxrz"
27.6142,66.0534,4.4,"59km WSW of Khuzdar, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxsd"
26.9089,54.2004,4.5,"42km NNE of Kish, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxtm"
-10.0506,119.8982,4.5,"10km SW of Tarimbang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxtl"
34.7411,139.3323,4.5,"33km SE of Ito, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxvv"
28.0108,127.945,4.8,"156km WSW of Naze, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxz1"
31.495,105.1959,4.7,"16km SSE of Wenchang, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ry8h"
-3.1203,130.1372,4.6,"137km E of Amahai, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ryre"
4.5236,96.4356,4.9,"54km NE of Meulaboh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rz1g"
30.7875,140.651,4.6,"266km SSE of Hachijo-jima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rz20"
41.9912,139.6595,4.1,"84km WNW of Kamiiso, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rz46"
-3.1849,101.1511,4.9,"124km SSW of Sungaipenuh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzc8"
36.4495,71.1282,4.2,"44km SW of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzdm"
33.8286,72.4308,4.1,"7km N of Sanjwal, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzds"
36.7144,71.2035,4.2,"29km W of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rza5"
27.8471,128.1716,4.8,"140km N of Nago, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzgy"
11.8741,93.6214,4.8,"97km ENE of Port Blair, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzhf"
28.1528,128.0524,4.9,"142km W of Naze, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzht"
-8.9809,105.2855,4.7,"165km NNW of Flying Fish Cove, Christmas Island","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzjc"
36.3091,71.14,4.3,"45km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzlu"
27.1496,103.7353,4.5,"18km S of Zhaotong, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzmw"
5.5238,126.6971,4.8,"109km SSE of Pondaguitan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rznb"
27.1333,103.5361,4.7,"6km S of Wenping, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rznf"
27.1165,103.6163,4.7,"12km SE of Wenping, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzp2"
27.1378,103.4547,4.7,"9km SW of Wenping, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rznh"
2.3834,98.9493,4.4,"30km S of Parapat, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzpt"
40.7066,29.3337,4.2,"5km N of Ciftlikkoy, Turkey","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzq2"
10.2994,126.0976,4.4,"31km NNE of Santa Monica, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzq6"
-7.0662,130.0154,4.5,"173km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzr6"
39.3058,142.2072,4.7,"27km ESE of Otsuchi, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzrd"
0.1422,98.6371,4.9,"145km NNW of Sikabaluan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzth"
28.0387,128.0504,4.4,"145km WSW of Naze, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0ha"
34.9704,135.5555,4.7,"4km SW of Kameoka, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0el"
36.5616,71.1745,4.2,"34km WSW of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0n0"
1.5845,126.617,4.5,"121km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0n9"
22.1013,121.458,4.8,"74km E of Hengchun, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0nl"
-7.5463,128.1913,4.7,"Kepulauan Barat Daya, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0nr"
5.5648,126.8598,4.6,"116km SE of Pondaguitan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0pu"
38.8807,142.2074,4.5,"47km ESE of Ofunato, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0ta"
-7.2306,128.0279,4.9,"Kepulauan Barat Daya, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0t9"
-7.2528,128.0923,4.8,"Kepulauan Barat Daya, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0sn"
2.9819,125.3068,4.8,"169km NNE of Laikit, Laikit II (Dimembe), Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s137"
37.6416,72.0365,4.3,"43km ENE of Shughnon, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1bz"
40.1796,143.4213,4.5,"139km ENE of Miyako, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1ck"
-0.3326,123.0086,4.5,"72km NNE of Luwuk, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1cw"
2.4375,99.0513,4.6,"28km SSE of Parapat, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1gb"
38.8516,141.9619,4.4,"32km SE of Ofunato, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1j5"
-5.183,131.8975,4.6,"108km WNW of Tual, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1j6"
36.5481,69.8362,4.3,"3km SW of Farkhar, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1jb"
31.8248,104.2269,4.6,"26km NW of Yongchang, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1je"
8.3549,125.9784,4.6,"4km SW of Rosario, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1jy"
-10.1081,124.9257,4.6,"65km SSE of Neob, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1km"
26.2009,143.7025,4.6,"177km ESE of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1ms"
-3.0827,139.6453,4.6,"115km WSW of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1m4"
1.5214,124.464,4.7,"42km W of Manado, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1n5"
36.1075,69.1977,4.5,"7km NE of Nahrin, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1q1"
34.8095,98.9714,4.8,"113km WSW of Nimai, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1v9"
0.5452,126.1758,4.4,"135km WSW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1w3"
27.7298,143.0608,4.5,"110km NE of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s20b"
9.2319,93.5966,4.9,"143km NNE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s28b"
42.3663,142.7468,4.5,"31km E of Shizunai, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s29p"
14.0294,120.7895,4.2,"3km ENE of Bolboc, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2en"
33.8031,131.7991,4.5,"21km SW of Hikari, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2hh"
36.4952,70.4218,4.3,"51km E of Farkhar, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2ll"
27.9732,128.1343,4.9,"139km WSW of Naze, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2mp"
21.6508,121.0443,4.7,"49km SE of Hengchun, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2rx"
36.9342,27.3988,4.2,"10km ENE of Kos, Greece","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2us"
36.8393,142.5318,4.6,"148km E of Iwaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2zh"
28.4761,51.6687,4.9,"97km SE of Bandar Bushehr, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s31s"
36.4833,70.269,4.3,"38km ESE of Farkhar, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s331"
42.9484,77.3814,5.0,"41km SSE of Talghar, Kazakhstan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s37z"
21.6265,121.1386,4.2,"58km SE of Hengchun, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2uc"
41.578,142.6815,4.4,"87km SSE of Shizunai, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2um"
-0.4424,98.1245,4.6,"122km NW of Sikabaluan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s39q"
-7.0343,125.0706,4.6,"177km NNW of Dili, East Timor","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3b5"
27.7635,142.6842,4.5,"88km NNE of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3b8"
-2.9055,136.3264,4.8,"106km ENE of Nabire, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3c6"
-2.8231,136.3188,4.5,"110km ENE of Nabire, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3c5"
6.8043,126.8059,4.9,"48km SE of Tarragona, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3cp"
2.1284,96.2804,4.4,"40km SSW of Sinabang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s36h"
28.076,103.58,4.3,"13km S of Xiluodu, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3jl"
36.5537,71.4405,4.3,"16km SSW of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3jj"
28.151,103.7028,4.7,"13km ESE of Xiluodu, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3jp"
32.673,47.7863,4.8,"48km E of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3js"
36.8274,142.423,4.8,"139km E of Iwaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3l1"
-9.6708,112.5693,4.6,"141km S of Krajan Tambakrejo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3lx"
32.6329,47.4862,4.7,"21km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3nu"
32.6895,47.5369,4.5,"25km E of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3nx"
32.6959,47.6259,4.9,"33km E of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3p9"
32.5405,47.7173,4.7,"45km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3pb"
32.6838,47.6078,4.9,"31km E of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3q1"
5.6928,123.953,4.6,"62km SSW of Palimbang, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3rq"
32.5346,47.593,4.7,"35km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3xb"
32.5211,47.6949,4.7,"44km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s45j"
32.5554,47.7497,4.3,"47km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s45v"
36.1686,66.6067,4.2,"26km NW of Lab-Sar, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4ah"
32.5521,47.6472,4.5,"38km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4bf"
32.79,47.72,4.1,"35km SE of Abdanan, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s48f"
32.6336,47.5473,4.4,"27km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4fn"
-3.8071,137.64,4.9,"143km E of Enarotali, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4gh"
32.5983,47.6531,4.2,"37km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4iq"
-3.2908,139.8128,4.7,"112km SW of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4dm"
36.9177,69.3493,4.1,"21km SSW of Art Khwajah, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4en"
32.735,47.5174,4.3,"23km E of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4ml"
-2.6591,138.5352,4.4,"227km W of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4re"
32.4232,76.4716,4.9,"24km NE of Dharmsala, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4v3"
2.9828,125.9876,4.8,"192km NNE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4xz"
39.6122,143.6065,4.3,"142km E of Miyako, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4zd"
1.1442,121.4146,4.8,"2km N of Lamadong, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s554"
32.6518,47.5536,4.3,"27km E of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s55x"
-6.1673,129.625,4.1,"271km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s56i"
27.9468,128.2385,4.1,"130km WSW of Naze, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s57n"
21.258,121.2289,4.3,"82km NW of Itbayat, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s58j"
-8.3388,116.1214,4.4,"3km NW of Prawira, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s58v"
34.6409,70.8207,4.4,"39km SW of Asadabad, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s592"
32.6764,47.6767,4.9,"38km E of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5a4"
33.5489,45.7359,4.7,"27km SE of Mandali, Iraq","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5fb"
-7.2293,129.5102,4.6,"214km WNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5fh"
0.939,125.4164,4.4,"61km SSE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5i2"
36.7424,59.3119,4.2,"20km ENE of Chenaran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5l2"
32.9185,47.5768,4.3,"16km ESE of Abdanan, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5lw"
41.1683,67.8586,4.4,"13km SW of Shardara, Kazakhstan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5mj"
3.8135,126.993,4.5,"244km SE of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5mx"
27.4604,143.0003,4.6,"88km ENE of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5q7"
0.9509,97.0382,4.6,"184km SSE of Sinabang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5qf"
0.8917,97.1081,4.6,"193km SSE of Sinabang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5qh"
0.9798,97.0418,4.6,"181km SSE of Sinabang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5qn"
31.8614,47.0667,4.0,"7km WNW of Al `Amarah, Iraq","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5s9"
8.4275,93.4486,4.7,"52km NNE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5qq"
36.0026,139.8243,4.7,"7km ENE of Kasukabe, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5tb"
27.4259,142.7984,4.5,"68km ENE of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5tg"
19.5101,99.2564,4.4,"16km NNE of Phrao, Thailand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5wt"
33.5459,45.6925,4.2,"26km SSE of Mandali, Iraq","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5wz"
29.8502,129.9061,4.7,"143km SW of Nishinoomote, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5zz"
32.586,47.7833,4.8,"49km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5zv"
7.3612,126.6709,4.7,"11km ENE of Caraga, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s60w"
-9.1882,125.7957,4.7,"38km SE of Ainaro, East Timor","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7ai"
-2.8818,128.8821,4.4,"45km E of Taniwel, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7ca"
41.9292,82.4673,4.6,"44km WNW of Kuqa, China","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7e4"
3.7212,126.9557,4.6,"249km NNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7hm"
39.1743,71.5815,4.8,"8km SE of Karakenja, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7vg"
36.9078,141.1776,4.9,"30km ESE of Iwaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7xk"
29.8099,138.8928,4.5,"Izu Islands, Japan region","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s873"
42.5988,143.9806,4.6,"52km SW of Kushiro, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s871"
3.159,128.1716,4.5,"159km N of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s88h"
27.4398,142.7309,4.7,"64km NE of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8a2"
-7.7098,121.5066,4.6,"89km NNE of Nanganumba, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8ac"
37.6291,142.3365,4.5,"119km E of Namie, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8bz"
37.0298,141.3285,4.5,"39km E of Iwaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8bu"
36.4799,70.6599,4.2,"45km SSW of Jarm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8da"
27.476,142.6829,4.6,"63km NE of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8im"
33.6031,45.7411,4.5,"23km SE of Mandali, Iraq","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8hn"
13.7102,120.7498,4.2,"13km W of Bagalangit, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8r6"
27.0172,143.6554,4.7,"142km E of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8v7"
40.2875,72.4721,4.8,"24km E of Karavan, Kyrgyzstan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8w0"
36.077,69.9987,4.7,"56km SSE of Farkhar, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8wt"
35.2732,141.1963,4.8,"60km SSE of Hasaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s98m"
42.8085,142.669,4.9,"45km WSW of Obihiro, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s9t0"
29.4948,52.1841,4.3,"36km WSW of Shiraz, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9c2"
36.5162,71.1042,4.1,"42km WSW of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9t4"
6.6214,126.7456,4.6,"53km ESE of Bobon, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9th"
-6.449,105.2427,4.9,"49km WNW of Karangbolong, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9tn"
37.471,72.3617,4.8,"53km ENE of Roshtqal'a, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9uu"
26.3208,68.5522,4.1,"8km WNW of Jam Sahib, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9ty"
42.0547,142.5489,4.8,"34km SSE of Shizunai, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9wr"
5.9337,125.9264,4.7,"27km ESE of Mangili, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9x0"
25.0195,95.3582,4.7,"112km SE of Phek, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa01"
36.6926,54.883,4.5,"31km NNW of Shahrud, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa1n"
24.0029,122.9273,4.8,"51km S of Yonakuni, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa27"
2.6664,128.302,4.7,"108km NNE of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa3j"
36.6458,54.7579,4.3,"31km NW of Shahrud, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa42"
-6.9798,103.8352,4.5,"183km S of Biha, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa4r"
27.2336,67.3334,4.4,"42km WNW of Khairpur Nathan Shah, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa6x"
14.2887,92.8615,4.6,"286km N of Bamboo Flat, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sabl"
36.8399,140.5646,4.4,"17km WNW of Kitaibaraki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sarr"
36.6152,70.9555,4.4,"29km SSE of Jarm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000saqm"
36.5077,76.0086,4.4,"121km E of Barishal, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000satn"
-0.3299,125.3074,4.6,"154km SE of Modayag, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sb1q"
-9.7925,118.0892,4.7,"103km WSW of Dinjo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sb1r"
36.5759,69.037,4.0,"13km SSW of Khanabad, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sb2c"
-6.3372,130.1921,4.2,"217km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sb2n"
2.8026,128.7124,4.7,"142km NNE of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sb8v"
-0.6849,100.4987,4.9,"11km W of Singkarak, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sb51"
23.73,123.075,4.5,"81km S of Yonakuni, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sb74"
28.1806,103.5729,4.5,"2km SSW of Xiluodu, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sbe9"
-0.222,125.1635,4.7,"134km SE of Modayag, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sbld"
-0.0271,123.7757,4.7,"51km SSW of Molibagu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sbm3"
44.4192,141.4874,4.5,"55km NNW of Rumoi, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sbus"
34.5626,70.2521,4.5,"12km SSE of Mehtar Lam, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc0v"
37.7621,72.2653,4.9,"66km ENE of Shughnon, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc18"
39.0662,70.705,4.3,"28km E of Gharm, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc1i"
36.2211,30.9733,4.4,"50km SE of Tekirova, Turkey","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sbzr"
-0.31,125.2609,4.2,"149km SE of Lolayan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc2q"
-0.3606,125.3043,4.5,"156km SE of Modayag, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc3q"
-4.3861,102.6511,4.9,"77km SSE of Bengkulu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc3u"
-8.6909,126.977,4.9,"155km E of Dili, East Timor","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc49"
-4.3782,135.3705,4.4,"112km S of Nabire, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc4n"
36.8979,71.4083,4.6,"26km NW of Ishkashim, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc76"
29.9195,131.1137,4.8,"90km S of Nishinoomote, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc7d"
2.3731,128.4658,4.6,"87km NE of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc8r"
27.7246,66.1561,4.1,"48km W of Khuzdar, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000scde"
-2.0521,138.9808,4.7,"189km WNW of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000scpp"
25.9933,97.7559,4.2,"76km NNE of Myitkyina, Burma","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sd00"
5.2121,126.5337,4.3,"120km E of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sd18"
-6.6823,130.677,4.0,"156km NNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sd90"
36.5578,70.8363,4.3,"34km S of Jarm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sd9e"
36.8127,69.6509,4.1,"13km NE of Taloqan, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sdar"
36.0665,71.5825,4.7,"30km NW of Chitral, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sdcs"
